transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,supplier_clean,category_clean,quantity_clean,sale_date_clean,unit_cost_clean,unit_price_clean,labour_cost_clean,inventory_level_clean,labour_hours_clean,store_id_clean,region_clean,manager,store_size,store_type,opening_year,revenue,gross_profit,stockout,sale_month
T000650,S03,2025-04-23 00:00:00,Apparel,1,StyleHub,North,22.16,45.31,113,2.95,80.17,StyleHub,Apparel,1.0,2025-04-23,22.16,45.31,80.17,113.0,2.95,S03,North,Manager_C,Large,Street,2020,45.31,23.150000000000002,0,2025-04
T002770,S04,2025-03-31 00:00:00,Home,2,BudgetSource,East,39.19,66.57,27,6.5,146.11,BudgetSource,Home,2.0,2025-03-31,39.19,66.57,146.11,27.0,6.5,S04,East,Manager_D,Large,Street,2009,133.14,54.75999999999999,0,2025-03
T001349,S23,2025-06-02 00:00:00,Grocery,1,FreshFarm,South,8.3,13.83,135,3.76, 102.73 ,FreshFarm,Grocery,1.0,2025-06-02,8.3,13.83,102.73,135.0,3.76,S23,South,Manager_W,Small,Outlet,2022,13.83,5.529999999999999,0,2025-06
T001800,S10,2025-06-11 00:00:00,Apparel,7,StyleHub,South,28.41,63.45,121,5.03,129.87,StyleHub,Apparel,7.0,2025-06-11,28.41,63.45,129.87,121.0,5.03,S10,South,Manager_J,Medium,Street,2023,444.15000000000003,245.28000000000003,0,2025-06
T000496, store_12 ,2025-06-03 00:00:00,Grocery,2,FreshFarm,South,7.53,10.58,93,5.33,107.53,FreshFarm,Grocery,2.0,2025-06-03,7.53,10.58,107.53,93.0,5.33,S12,South,Manager_L,Large,Street,2012,21.16,6.1,0,2025-06
T002205,S19,2025-05-28 00:00:00,Electronics,1,NorthStar,South,235.65,310.77,107,5.23,103.55,NorthStar,Electronics,1.0,2025-05-28,235.65,310.77,103.55,107.0,5.23,S19,South,Manager_S,Large,Mall,2017,310.77,75.11999999999998,0,2025-05
T000985,S18,2025-05-29 00:00:00,Apparel,7,StyleHub,West,28.03,57.79,37,,181.48,StyleHub,Apparel,7.0,2025-05-29,28.03,57.79,181.48,37.0,,S18,West,Manager_R,Medium,Outlet,2023,404.53,208.32,0,2025-05
T000593,S27,2025-04-22 00:00:00,Electronics,2, NORTHSTAR ,West,275.66,369.26,33,5.19,161.24,NorthStar,Electronics,2.0,2025-04-22,275.66,369.26,161.24,33.0,5.19,S27,West,Manager_[,Large,Outlet,2014,738.52,187.19999999999993,0,2025-04
T002066,S08,04/04/2025,Grocery,2,FreshFarm,South,6.95,12.36,92,5.14,138.95,FreshFarm,Grocery,2.0,2025-04-04,6.95,12.36,138.95,92.0,5.14,S08,South,Manager_H,Medium,Outlet,2021,24.72,10.819999999999999,0,2025-04
T001276,S16,2025-03-09 00:00:00,Electronics,1,NorthStar,South,207.89,272.64,33,3.74,88.6,NorthStar,Electronics,1.0,2025-03-09,207.89,272.64,88.6,33.0,3.74,S16,South,Manager_P,Large,Mall,2008,272.64,64.75,0,2025-03
T000820,S17,2025-04-04 00:00:00,Grocery,2,FreshFarm,North,$8.44,11.77,25,4.04,116.06,FreshFarm,Grocery,2.0,2025-04-04,8.44,11.77,116.06,25.0,4.04,S17,North,Manager_Q,Small,Mall,2023,23.54,6.66,0,2025-04
T000313,S29,2025-04-03 00:00:00,Electronics,2,NorthStar,West,258.72,369.52,37,5.27,183.16,NorthStar,Electronics,2.0,2025-04-03,258.72,369.52,183.16,37.0,5.27,S29,West,Manager_],Large,Outlet,2018,739.04,221.5999999999999,0,2025-04
T001389, S03 ,2025-04-12 00:00:00,Electronics,2,NorthStar,North,279.81,373.66,58,4.39,111.09,NorthStar,Electronics,2.0,2025-04-12,279.81,373.66,111.09,58.0,4.39,S03,North,Manager_C,Large,Street,2020,747.32,187.70000000000005,0,2025-04
T001327,S29,2025-05-08 00:00:00,Apparel,2,StyleHub,West,30.15,61.0,1,5.06,140.89,StyleHub,Apparel,2.0,2025-05-08,30.15,61.0,140.89,1.0,5.06,S29,West,Manager_],Large,Outlet,2018,122.0,61.7,0,2025-05
T002807,S13,2025-05-02 00:00:00,Electronics,1,NorthStar,East,265.20 CAD,338.13,142,3.96,94.73,NorthStar,Electronics,1.0,2025-05-02,265.2,338.13,94.73,142.0,3.96,S13,East,Manager_M,Medium,Street,2011,338.13,72.93,0,2025-05
T001655,S09,2025-05-10 00:00:00,Cosmetics,4,GlowWorks,East,16.97,38.0,126,3.97,88.49,GlowWorks,Beauty,4.0,2025-05-10,16.97,38.0,88.49,126.0,3.97,S09,East,Manager_I,Medium,Mall,2018,152.0,84.12,0,2025-05
T002803,S29,05/09/2025,Clothing,1,STYLEHUB,West,32.05,65.94,41,5.8,180.88 CAD,StyleHub,Apparel,1.0,2025-05-09,32.05,65.94,180.88,41.0,5.8,S29,West,Manager_],Large,Outlet,2018,65.94,33.89,0,2025-05
T000217,S04,2025-01-02 00:00:00,Apparel,7,StyleHub,East,30.64,61.82,102,3.35,99.86,StyleHub,Apparel,7.0,2025-01-02,30.64,61.82,99.86,102.0,3.35,S04,East,Manager_D,Large,Street,2009,432.74,218.26,0,2025-01
T001019,S20,2025-01-08 00:00:00,Apparel,4,StyleHub,South,$26.03, 58.42 ,39,4.49,$119.33,StyleHub,Apparel,4.0,2025-01-08,26.03,58.42,119.33,39.0,4.49,S20,South,Manager_T,Large,Mall,2010,233.68,129.56,0,2025-01
T000654,S05,2025-01-07 00:00:00,Home,1,BudgetSource,East,43.13,81.41 CAD,129,4.19,90.31,BudgetSource,Home,1.0,2025-01-07,43.13,81.41,90.31,129.0,4.19,S05,East,Manager_E,Small,Mall,2022,81.41,38.279999999999994,0,2025-01
T001257,S28,12-Feb-2025,Grocery,4,FreshFarm,West,7.67,10.87,21,3.65,110.96,FreshFarm,Grocery,4.0,2025-02-12,7.67,10.87,110.96,21.0,3.65,S28,West,Manager_\,Small,Outlet,2012,43.48,12.799999999999997,0,2025-02
T001440,S08,2025-05-14 00:00:00,beauty,1,glowworks,South,15.03,$35.91,70,2.74,76.31,GlowWorks,Beauty,1.0,2025-05-14,15.03,35.91,76.31,70.0,2.74,S08,South,Manager_H,Medium,Outlet,2021,35.91,20.879999999999995,0,2025-05
T002915,S04,2025-01-17 00:00:00,Electronics,1,NorthStar,East,196.4,295.5,62,4.34,110.3,NorthStar,Electronics,1.0,2025-01-17,196.4,295.5,110.3,62.0,4.34,S04,East,Manager_D,Large,Street,2009,295.5,99.1,0,2025-01
T002414,S12,2025-05-21 00:00:00,Electronics,3,North-Star,South,238.78,323.11,122,5.64,140.82,NorthStar,Electronics,3.0,2025-05-21,238.78,323.11,140.82,122.0,5.64,S12,South,Manager_L,Large,Street,2012,969.33,252.99000000000004,0,2025-05
T002316,S13,2025-01-18 00:00:00,GROCERIES,2,FreshFarm,East, 7.13 ,11.95,,4.16,101.19,FreshFarm,Grocery,2.0,2025-01-18,7.13,11.95,101.19,,4.16,S13,East,Manager_M,Medium,Street,2011,23.9,9.639999999999999,0,2025-01
T002367,S18,2025-01-27 00:00:00,Food,2,FreshFarm,West,$7.40,11.66,43,4.32,126.4,FreshFarm,Grocery,2.0,2025-01-27,7.4,11.66,126.4,43.0,4.32,S18,West,Manager_R,Medium,Outlet,2023,23.32,8.52,0,2025-01
T002800,S28,2025-06-03 00:00:00,Electronics,2,NorthStar,West,320.55,$384.55,22,4.62,139.22,NorthStar,Electronics,2.0,2025-06-03,320.55,384.55,139.22,22.0,4.62,S28,West,Manager_\,Small,Outlet,2012,769.1,128.0,0,2025-06
T001929,S06,04/19/2025,Sports,1,Active Pro,East,54.13,109.51,59,4.41,100.08 CAD,ActivePro,Sports,1.0,2025-04-19,54.13,109.51,100.08,59.0,4.41,S06,East,Manager_F,Medium,Mall,2020,109.51,55.38,0,2025-04
T000311,S06,2025-04-06 00:00:00,Home,2,BudgetSource,East,47.90,85.53,30,4.59,121.63,BudgetSource,Home,2.0,2025-04-06,47.9,85.53,121.63,30.0,4.59,S06,East,Manager_F,Medium,Mall,2020,171.06,75.26,0,2025-04
T001815,Store-20,2025-05-04 00:00:00,Sports,3,Active Pro,South,49.87,103.38 CAD,157,4.36,101.8,ActivePro,Sports,3.0,2025-05-04,49.87,103.38,101.8,157.0,4.36,S20,South,Manager_T,Large,Mall,2010,310.14,160.53,0,2025-05
T002854, store_29 ,2025-02-18 00:00:00,Grocery,3,FreshFarm,West,7.78,12.84,21,4.39,124.33,FreshFarm,Grocery,3.0,2025-02-18,7.78,12.84,124.33,21.0,4.39,S29,West,Manager_],Large,Outlet,2018,38.519999999999996,15.18,0,2025-02
T000155,S21,2025-03-18 00:00:00,Electronics,1,NorthStar,North,233.92,$314.82,99,5.12,164.02,NorthStar,Electronics,1.0,2025-03-18,233.92,314.82,164.02,99.0,5.12,S21,North,Manager_U,Medium,Mall,2014,314.82,80.9,0,2025-03
T002520,S21,2025-05-20 00:00:00,Apparel,1,StyleHub,North,32.84,68.09,92,4.76,128.25,StyleHub,Apparel,1.0,2025-05-20,32.84,68.09,128.25,92.0,4.76,S21,North,Manager_U,Medium,Mall,2014,68.09,35.25,0,2025-05
T000660,S01,2025-03-16 00:00:00,Sports,2,ActivePro,East,57.46,112.97,143,4.89,$99.53,ActivePro,Sports,2.0,2025-03-16,57.46,112.97,99.53,143.0,4.89,S01,East,Manager_A,Medium,Street,2020,225.94,111.02,0,2025-03
T001209,S19,2025-04-29 00:00:00,Home,3,BudgetSource,South,40.8,70.46,118,4.45,110.88,BudgetSource,Home,3.0,2025-04-29,40.8,70.46,110.88,118.0,4.45,S19,South,Manager_S,Large,Mall,2017,211.38,88.97999999999999,0,2025-04
T001390,S02,2025-06-01 00:00:00,Apparel,6,StyleHub,South,24.4,52.33,145,4.13,100.72,StyleHub,Apparel,6.0,2025-06-01,24.4,52.33,100.72,145.0,4.13,S02,South,Manager_B,Medium,Street,2017,313.98,167.57999999999998,0,2025-06
T000778,S20,2025-06-27 00:00:00,Home,1,BudgetSource,South,$47.08,95.52,30,4.45,109.67,BudgetSource,Home,1.0,2025-06-27,47.08,95.52,109.67,30.0,4.45,S20,South,Manager_T,Large,Mall,2010,95.52,48.44,0,2025-06
T002687,S15,2025-04-28 00:00:00,Sports,2,ActivePro,East,$51.62,93.39,31,4.4,121.99,ActivePro,Sports,2.0,2025-04-28,51.62,93.39,121.99,31.0,4.4,S15,East,Manager_O,Large,Outlet,2010,186.78,83.54,0,2025-04
T001129,S13,2025-05-19 00:00:00,Grocery,2,FreshFarm,East,5.82,9.15,150,5.56,142.19,FreshFarm,Grocery,2.0,2025-05-19,5.82,9.15,142.19,150.0,5.56,S13,East,Manager_M,Medium,Street,2011,18.3,6.66,0,2025-05
T001919,Store-11,2025-03-04 00:00:00,Electronics,6,NorthStar,South,256.49,388.13,101,4.74,106.8,NorthStar,Electronics,6.0,2025-03-04,256.49,388.13,106.8,101.0,4.74,S11,South,Manager_K,Medium,Outlet,2019,2328.7799999999997,789.8399999999999,0,2025-03
T001958,S30,2025-04-19 00:00:00,Home,2,BudgetSource,West,45.86 CAD,85.34,,2.38,79.3,BudgetSource,Home,2.0,2025-04-19,45.86,85.34,79.3,,2.38,S30,West,Manager_^,Medium,Outlet,2019,170.68,78.96000000000001,0,2025-04
T001824,S04,23-Feb-2025,Electronics,1,NorthStar,East,203.59,267.97,56,4.83,105.17,NorthStar,Electronics,1.0,2025-02-23,203.59,267.97,105.17,56.0,4.83,S04,East,Manager_D,Large,Street,2009,267.97,64.38000000000002,0,2025-02
T000194,S13,2025-04-20 00:00:00,Grocery,3,FreshFarm,East,9.13,12.14,49,5.86,148.39,FreshFarm,Grocery,3.0,2025-04-20,9.13,12.14,148.39,49.0,5.86,S13,East,Manager_M,Medium,Street,2011,36.42,9.03,0,2025-04
T002647,S19,2025-01-18 00:00:00,Grocery,1,FreshFarm,South,10.31,16.29,20,3.34,62.91,FreshFarm,Grocery,1.0,2025-01-18,10.31,16.29,62.91,20.0,3.34,S19,South,Manager_S,Large,Mall,2017,16.29,5.979999999999999,0,2025-01
T001918,S21,2025-01-16 00:00:00,beauty,2,GlowWorks,North,18.43,40.69,37,3.36,90.21,GlowWorks,Beauty,2.0,2025-01-16,18.43,40.69,90.21,37.0,3.36,S21,North,Manager_U,Medium,Mall,2014,81.38,44.519999999999996,0,2025-01
T000056,11,2025-01-05 00:00:00,Home,4,BudgetSource,South,50.68,89.03,17,4.05,114.48,BudgetSource,Home,4.0,2025-01-05,50.68,89.03,114.48,17.0,4.05,S11,South,Manager_K,Medium,Outlet,2019,356.12,153.4,0,2025-01
T002977,S12,2025-04-06 00:00:00,Grocery,3,FreshFarm,South,$7.07,10.27 CAD,36,4.6,$108.64,FreshFarm,Grocery,3.0,2025-04-06,7.07,10.27,108.64,36.0,4.6,S12,South,Manager_L,Large,Street,2012,30.81,9.599999999999998,0,2025-04
T000448,S30,2025-02-21 00:00:00,APPAREL,3,StyleHub,West,31.31,51.83,9,4.37,$130.90,StyleHub,Apparel,3.0,2025-02-21,31.31,51.83,130.9,9.0,4.37,S30,West,Manager_^,Medium,Outlet,2019,155.49,61.56,0,2025-02
T002362,S15,2025-05-03 00:00:00,Home,1,BudgetSource,East,43.14,$83.34,98,4.38,108.4,BudgetSource,Home,1.0,2025-05-03,43.14,83.34,108.4,98.0,4.38,S15,East,Manager_O,Large,Outlet,2010,83.34,40.2,0,2025-05
T002786,S18,2025-03-10 00:00:00,Beauty,4,GLOWWORKS,West,20.55,47.84,8,6.33,186.04,GlowWorks,Beauty,4.0,2025-03-10,20.55,47.84,186.04,8.0,6.33,S18,West,Manager_R,Medium,Outlet,2023,191.36,109.16000000000001,0,2025-03
T002697,S03,2025-03-06 00:00:00,Grocery,2,FreshFarm,North,7.35,12.95,17,4.48,126.8,FreshFarm,Grocery,2.0,2025-03-06,7.35,12.95,126.8,17.0,4.48,S03,North,Manager_C,Large,Street,2020,25.9,11.2,0,2025-03
T001926,S03,2025-02-24 00:00:00,Home,1,BudgetSource,North,41.73,77.83,136,5.75,157.35,BudgetSource,Home,1.0,2025-02-24,41.73,77.83,157.35,136.0,5.75,S03,North,Manager_C,Large,Street,2020,77.83,36.1,0,2025-02
T001590,S04,10-Feb-2025,Sports,1,ActivePro,East,57.83,102.42,13,6.34,155.31,ActivePro,Sports,1.0,2025-02-10,57.83,102.42,155.31,13.0,6.34,S04,East,Manager_D,Large,Street,2009,102.42,44.59,0,2025-02
T002513,Store-07,2025-04-15 00:00:00,Electronics,2,NorthStar,North,283.26,$370.45,82,4.44,119.27,NorthStar,Electronics,2.0,2025-04-15,283.26,370.45,119.27,82.0,4.44,S07,North,Manager_G,Large,Street,2014,740.9,174.38,0,2025-04
T000668,S22,2025-04-21 00:00:00,Home,1,BudgetSource,South,$41.36,69.32,59,4.09,95.55,BudgetSource,Home,1.0,2025-04-21,41.36,69.32,95.55,59.0,4.09,S22,South,Manager_V,Large,Mall,2014,69.32,27.959999999999994,0,2025-04
T002725,S15,2025-06-21 00:00:00,Sports,1,ActivePro,East,60.62,127.93,111,3.62,81.95,ActivePro,Sports,1.0,2025-06-21,60.62,127.93,81.95,111.0,3.62,S15,East,Manager_O,Large,Outlet,2010,127.93,67.31,0,2025-06
T002767,S20,2025-05-16 00:00:00,home,3,BudgetSource,South,34.14,59.91,60,5.02,123.85,BudgetSource,Home,3.0,2025-05-16,34.14,59.91,123.85,60.0,5.02,S20,South,Manager_T,Large,Mall,2010,179.73,77.30999999999999,0,2025-05
T001977,S20,2025-01-05 00:00:00,Grocery,1,FreshFarm,South,7.23,11.71,131,4.35,114.64,FreshFarm,Grocery,1.0,2025-01-05,7.23,11.71,114.64,131.0,4.35,S20,South,Manager_T,Large,Mall,2010,11.71,4.48,0,2025-01
T001180,S29,2025-05-23 00:00:00,Electronics,1,NorthStar,West,210.82,265.65,43,3.1, 101.51 ,NorthStar,Electronics,1.0,2025-05-23,210.82,265.65,101.51,43.0,3.1,S29,West,Manager_],Large,Outlet,2018,265.65,54.829999999999984,0,2025-05
T001845,S07,2025-05-11 00:00:00,Electronics,1,NorthStar,North,254.55,370.51,138,5.11,136.5,NorthStar,Electronics,1.0,2025-05-11,254.55,370.51,136.5,138.0,5.11,S07,North,Manager_G,Large,Street,2014,370.51,115.95999999999998,0,2025-05
T000360,14,2025-05-23 00:00:00,Apparel,1,StyleHub,West,33.04,70.28,16,4.73,$136.72,StyleHub,Apparel,1.0,2025-05-23,33.04,70.28,136.72,16.0,4.73,S14,West,Manager_N,Large,Street,2017,70.28,37.24,0,2025-05
T001464,S21,2025-03-10 00:00:00,Sports,1,ActivePro,North,58.63,107.95,80,4.69,117.48,ActivePro,Sports,1.0,2025-03-10,58.63,107.95,117.48,80.0,4.69,S21,North,Manager_U,Medium,Mall,2014,107.95,49.32,0,2025-03
T000731,S06,2025-01-19 00:00:00,Electronics,3,North Star,East,230.18,338.71,12,3.76,91.13,NorthStar,Electronics,3.0,2025-01-19,230.18,338.71,91.13,12.0,3.76,S06,East,Manager_F,Medium,Mall,2020,1016.1299999999999,325.5899999999999,0,2025-01
T002111,S11,2025-06-04 00:00:00,Electronics,3,NorthStar,South,223.62,301.78,31,5.26,137.95,NorthStar,Electronics,3.0,2025-06-04,223.62,301.78,137.95,31.0,5.26,S11,South,Manager_K,Medium,Outlet,2019,905.3399999999999,234.4799999999999,0,2025-06
T000599,S02,2025-01-04 00:00:00,Electronics,1,NorthStar,South,217.09,270.97,124,,64.93,NorthStar,Electronics,1.0,2025-01-04,217.09,270.97,64.93,124.0,,S02,South,Manager_B,Medium,Street,2017,270.97,53.880000000000024,0,2025-01
T002090,S25,2025-05-07 00:00:00,Grocery,2,FreshFarm,West,8.1,13.68,18,5.01,146.69 CAD,FreshFarm,Grocery,2.0,2025-05-07,8.1,13.68,146.69,18.0,5.01,S25,West,Manager_Y,Large,Outlet,2010,27.36,11.16,0,2025-05
T000902,S21,2025-05-03 00:00:00,ELECTRONIC,4,NorthStar,North,305.7,421.24,139,5.01,155.5,NorthStar,Electronics,4.0,2025-05-03,305.7,421.24,155.5,139.0,5.01,S21,North,Manager_U,Medium,Mall,2014,1684.96,462.1600000000001,0,2025-05
T001675,S24,2025-01-08 00:00:00,Electronics,2,NorthStar,West,191.41,245.27,38,2.91,73.02,NorthStar,Electronics,2.0,2025-01-08,191.41,245.27,73.02,38.0,2.91,S24,West,Manager_X,Medium,Street,2013,490.54,107.72000000000003,0,2025-01
T002609,S12,2025-06-09 00:00:00,Grocery,2,FreshFarm,South,7.39,$10.85,86,4.41,137.27,FreshFarm,Grocery,2.0,2025-06-09,7.39,10.85,137.27,86.0,4.41,S12,South,Manager_L,Large,Street,2012,21.7,6.92,0,2025-06
T002463,S17,2025-06-08 00:00:00,Beauty,1,GlowWorks,North,15.63,38.5,147,5.08,122.37,GlowWorks,Beauty,1.0,2025-06-08,15.63,38.5,122.37,147.0,5.08,S17,North,Manager_Q,Small,Mall,2023,38.5,22.869999999999997,0,2025-06
T000854,S18,2025-02-21 00:00:00,electronics,3,NorthStar,West,225.2,305.7,64,3.54,89.84,NorthStar,Electronics,3.0,2025-02-21,225.2,305.7,89.84,64.0,3.54,S18,West,Manager_R,Medium,Outlet,2023,917.0999999999999,241.5,0,2025-02
T002739,S11,2025-04-30 00:00:00,Sporting Goods,1,ActivePro,South,54.41,111.54,103,5.42,119.52,ActivePro,Sports,1.0,2025-04-30,54.41,111.54,119.52,103.0,5.42,S11,South,Manager_K,Medium,Outlet,2019,111.54,57.13000000000001,0,2025-04
T001393,S06,2025-01-24 00:00:00,Beauty,1,GlowWorks,East,15.26,33.81,40,4.01,105.64,GlowWorks,Beauty,1.0,2025-01-24,15.26,33.81,105.64,40.0,4.01,S06,East,Manager_F,Medium,Mall,2020,33.81,18.550000000000004,0,2025-01
T002240,S18,2025-06-11 00:00:00,Home,6,budgetsource,West,43.11,88.11,42,4.58,102.88,BudgetSource,Home,6.0,2025-06-11,43.11,88.11,102.88,42.0,4.58,S18,West,Manager_R,Medium,Outlet,2023,528.66,270.0,0,2025-06
T001279,S06,2025-05-04 00:00:00,Sports,5,ActivePro,East,53.08,98.42,127,6.8,$169.92,ActivePro,Sports,5.0,2025-05-04,53.08,98.42,169.92,127.0,6.8,S06,East,Manager_F,Medium,Mall,2020,492.1,226.70000000000002,0,2025-05
T002613,S01,2025-06-10 00:00:00,Sports,8,ActivePro,East,55.14,114.6,130,5.55,125.0,ActivePro,Sports,8.0,2025-06-10,55.14,114.6,125.0,130.0,5.55,S01,East,Manager_A,Medium,Street,2020,916.8,475.67999999999995,0,2025-06
T002529,S23,2025-04-07 00:00:00,Sports,2,ActivePro,South,$46.78,86.54,120,5.52,131.88,ActivePro,Sports,2.0,2025-04-07,46.78,86.54,131.88,120.0,5.52,S23,South,Manager_W,Small,Outlet,2022,173.08,79.52000000000001,0,2025-04
T001204,S12,2025-04-19 00:00:00,Grocery,5,FreshFarm,South,8.62,$12.34,133,3.91,91.97,FreshFarm,Grocery,5.0,2025-04-19,8.62,12.34,91.97,133.0,3.91,S12,South,Manager_L,Large,Street,2012,61.7,18.6,0,2025-04
T000572,Store-03,2025-03-13 00:00:00,ELECTRONIC,2,NorthStar,North,251.26,333.18,138,3.73,89.04,NorthStar,Electronics,2.0,2025-03-13,251.26,333.18,89.04,138.0,3.73,S03,North,Manager_C,Large,Street,2020,666.36,163.84000000000003,0,2025-03
T001657,S07,2025-03-19 00:00:00,Apparel,3,StyleHub,North,26.52,59.0,77,3.56,75.72,StyleHub,Apparel,3.0,2025-03-19,26.52,59.0,75.72,77.0,3.56,S07,North,Manager_G,Large,Street,2014,177.0,97.44000000000001,0,2025-03
T001578,S29,06/28/2025,Home,2,budgetsource,West,35.31,67.45,38,4.31,133.54,BudgetSource,Home,2.0,2025-06-28,35.31,67.45,133.54,38.0,4.31,S29,West,Manager_],Large,Outlet,2018,134.9,64.28,0,2025-06
T002813,S07,2025-01-05 00:00:00,Home,2,BudgetSource,North,52.88,97.98,73,4.24,105.23,BudgetSource,Home,2.0,2025-01-05,52.88,97.98,105.23,73.0,4.24,S07,North,Manager_G,Large,Street,2014,195.96,90.2,0,2025-01
T001959,S21,2025-02-11 00:00:00,Beauty,1,GlowWorks,North,19.99,46.41,137,4.81,137.18,GlowWorks,Beauty,1.0,2025-02-11,19.99,46.41,137.18,137.0,4.81,S21,North,Manager_U,Medium,Mall,2014,46.41,26.419999999999998,0,2025-02
T001832,Store-07,05/10/2025,Electronics,4,NorthStar,North,204.52,$268.51,76,4.86,113.66,NorthStar,Electronics,4.0,2025-05-10,204.52,268.51,113.66,76.0,4.86,S07,North,Manager_G,Large,Street,2014,1074.04,255.95999999999992,0,2025-05
T002580,S19,2025-01-21 00:00:00,Beauty,6,GlowWorks,South,17.38,41.36,87,3.55,93.93 CAD,GlowWorks,Beauty,6.0,2025-01-21,17.38,41.36,93.93,87.0,3.55,S19,South,Manager_S,Large,Mall,2017,248.16,143.88,0,2025-01
T001002,S26,2025-03-11 00:00:00,Apparel,6,StyleHub,West,28.25,62.18,1,6.16,172.82,StyleHub,Apparel,6.0,2025-03-11,28.25,62.18,172.82,1.0,6.16,S26,West,Manager_Z,Medium,Outlet,2010,373.08,203.57999999999998,0,2025-03
T002549,S05,2025-05-02 00:00:00,Electronics,3,NorthStar,East,279.13,367.40 CAD,67,3.23,82.58,NorthStar,Electronics,3.0,2025-05-02,279.13,367.4,82.58,67.0,3.23,S05,East,Manager_E,Small,Mall,2022,1102.1999999999998,264.80999999999995,0,2025-05
T001937,S15,2025-04-29 00:00:00,Grocery,4,FreshFarm,East,7.99,11.61,45,3.31,75.35,FreshFarm,Grocery,4.0,2025-04-29,7.99,11.61,75.35,45.0,3.31,S15,East,Manager_O,Large,Outlet,2010,46.44,14.479999999999997,0,2025-04
T001668,S17,2025-05-17 00:00:00,GROCERIES,2,FreshFarm,North,8.07,13.69,122,2.49,69.55,FreshFarm,Grocery,2.0,2025-05-17,8.07,13.69,69.55,122.0,2.49,S17,North,Manager_Q,Small,Mall,2023,27.38,11.239999999999998,0,2025-05
T001701,S09,2025-05-29 00:00:00,Electronics,1,NorthStar,East,287.3,395.56,28,2.98,65.73,NorthStar,Electronics,1.0,2025-05-29,287.3,395.56,65.73,28.0,2.98,S09,East,Manager_I,Medium,Mall,2018,395.56,108.25999999999999,0,2025-05
T001820,S09,2025-03-02 00:00:00,Home,3,BudgetSource,East,55.31,106.69,125,5.73,129.38,BudgetSource,Home,3.0,2025-03-02,55.31,106.69,129.38,125.0,5.73,S09,East,Manager_I,Medium,Mall,2018,320.07,154.14,0,2025-03
T002212,S11,2025-05-28 00:00:00,Home,2,BudgetSource,South,45.33,81.8,99,3.95,$107.03,BudgetSource,Home,2.0,2025-05-28,45.33,81.8,107.03,99.0,3.95,S11,South,Manager_K,Medium,Outlet,2019,163.6,72.94,0,2025-05
T000937,S13,2025-06-03 00:00:00,Sports,1,ActivePro,East,44.87,96.9,20,4.61,125.32,ActivePro,Sports,1.0,2025-06-03,44.87,96.9,125.32,20.0,4.61,S13,East,Manager_M,Medium,Street,2011,96.9,52.03000000000001,0,2025-06
T001222,S20,02/26/2025,Electronics,1,NorthStar,South,229.21,328.21,147,2.94,65.84,NorthStar,Electronics,1.0,2025-02-26,229.21,328.21,65.84,147.0,2.94,S20,South,Manager_T,Large,Mall,2010,328.21,98.99999999999997,0,2025-02
T001237,S13,2025-01-12 00:00:00,Home,1,BudgetSource,East,53.7,95.68,101,4.38,106.82,BudgetSource,Home,1.0,2025-01-12,53.7,95.68,106.82,101.0,4.38,S13,East,Manager_M,Medium,Street,2011,95.68,41.980000000000004,0,2025-01
T002677,S09,2025-04-13 00:00:00,Grocery,1,FreshFarm,East,9.19,14.75,118,5.87,115.59,FreshFarm,Grocery,1.0,2025-04-13,9.19,14.75,115.59,118.0,5.87,S09,East,Manager_I,Medium,Mall,2018,14.75,5.5600000000000005,0,2025-04
T001125,S14,2025-06-18 00:00:00,Electronics,1,NorthStar,West,310.06,384.85,,5.5,163.45,NorthStar,Electronics,1.0,2025-06-18,310.06,384.85,163.45,,5.5,S14,West,Manager_N,Large,Street,2017,384.85,74.79000000000002,0,2025-06
T002908,S23,2025-04-17 00:00:00,Home Goods,4,BudgetSource,South,45.88,87.32,111,4.26,102.42,BudgetSource,Home,4.0,2025-04-17,45.88,87.32,102.42,111.0,4.26,S23,South,Manager_W,Small,Outlet,2022,349.28,165.75999999999996,0,2025-04
T001138,S27,2025-04-07 00:00:00,Grocery,2,FreshFarm,West,$7.77,11.15,8,5.46,160.21,FreshFarm,Grocery,2.0,2025-04-07,7.77,11.15,160.21,8.0,5.46,S27,West,Manager_[,Large,Outlet,2014,22.3,6.760000000000002,0,2025-04
T001266,S28,2025-05-13 00:00:00,Apparel,3,StyleHub,West,32.63,74.57,29,6.11,188.36,StyleHub,Apparel,3.0,2025-05-13,32.63,74.57,188.36,29.0,6.11,S28,West,Manager_\,Small,Outlet,2012,223.70999999999998,125.81999999999996,0,2025-05
T001780,S10,2025-04-11 00:00:00,Electronics,2,NorthStar,South,240.18,342.66,154,5.16,144.08,NorthStar,Electronics,2.0,2025-04-11,240.18,342.66,144.08,154.0,5.16,S10,South,Manager_J,Medium,Street,2023,685.32,204.96000000000004,0,2025-04
T000219, S14 ,2025-05-07 00:00:00,Grocery,2,FreshFarm,West,8.21,11.88,20,4.46,142.32,FreshFarm,Grocery,2.0,2025-05-07,8.21,11.88,142.32,20.0,4.46,S14,West,Manager_N,Large,Street,2017,23.76,7.34,0,2025-05
